
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Jamison Crowder,4,47.00,0,0,0,0,0,0,4,30,0,0,29,388,2,0,0,0
Dontrelle Inman,9,46.00,0,0,0,0,0,0,0,0,0,0,28,304,3,0,0,0
Taywan Taylor,8,46.00,0,0,0,0,0,0,0,0,0,0,37,466,1,0,1,0
Phillip Dorsett,11,45.00,0,0,0,0,0,0,4,29,0,0,32,290,3,0,0,0
Quincy Enunwa,11,45.00,0,0,0,0,0,0,1,0,0,0,38,449,1,0,1,0
Jaron Brown,7,42.00,0,0,0,0,0,0,0,0,0,0,14,166,5,0,0,0
Breshad Perriman,11,42.00,0,0,0,0,0,0,4,2,0,0,16,340,2,0,0,0
Tajae Sharpe,8,41.00,0,0,0,0,0,0,1,16,0,0,26,316,2,0,0,0
Geronimo Allison,7,40.00,0,0,0,0,0,0,0,0,0,0,20,303,2,0,0,0
Kelvin Benjamin,12,39.00,0,0,0,0,0,0,0,0,0,0,25,380,1,0,0,0
Jermaine Kearse,11,39.00,0,0,0,0,0,0,0,0,0,0,37,371,1,0,0,0
Jordan Matthews,9,38.00,0,0,0,0,0,0,0,0,0,0,20,300,2,0,0,0
Ty Montgomery,10,38.00,0,0,0,0,0,0,41,188,1,0,25,235,0,0,1,0
Allen Hurns,9,36.00,0,0,0,0,0,0,0,0,0,0,20,295,2,0,0,0
Paul Richardson,4,36.00,0,0,0,0,0,0,2,9,0,0,20,262,2,0,0,0
Jakeem Grant,11,35.00,0,0,0,0,0,0,1,5,0,0,21,268,2,0,0,0
Zach Pascal,9,35.00,0,0,0,0,0,0,2,10,0,0,27,268,2,0,0,0
Ted Ginn Jr.,6,34.00,0,0,0,0,0,0,3,26,0,0,17,209,2,1,1,0
DeVante Parker,11,34.00,0,0,0,0,0,0,0,0,0,0,24,309,1,0,0,0
Tim Patrick,10,34.00,0,0,0,0,0,0,3,17,0,0,23,315,1,0,1,0
Terrelle Pryor,11,34.00,0,0,0,0,0,0,1,-1,0,0,16,252,2,0,0,0
Ryan Grant,9,33.00,0,0,0,0,0,0,0,0,0,0,35,334,1,0,0,0
DaeSean Hamilton,10,33.00,0,0,0,0,0,0,0,0,0,0,30,243,2,0,0,0
Keke Coutee,10,32.00,0,0,0,0,0,0,3,0,0,0,28,287,1,0,0,0
Pierre Garcon,11,31.00,0,0,0,0,0,0,0,0,0,0,24,286,1,0,0,0
Keith Kirkwood,6,31.00,0,0,0,0,0,0,0,0,0,0,13,209,2,0,0,0
Isaiah McKenzie,11,31.00,0,0,0,0,0,0,10,66,2,0,18,179,0,0,1,0
Torrey Smith,9,30.00,0,0,0,0,0,0,0,0,0,0,17,190,2,1,0,0
Laquon Treadwell,10,29.00,0,0,0,0,0,0,0,0,0,0,35,302,1,0,0,0
Maurice Harris,4,28.00,0,0,0,0,0,0,2,10,0,0,28,304,0,0,0,0
Equanimeous St. Brown,7,28.00,0,0,0,0,0,0,1,5,0,0,21,328,0,0,0,0
Tavon Austin,8,27.00,0,0,0,0,0,0,6,55,0,0,8,140,2,0,0,0
T.J. Jones,6,27.00,0,0,0,0,0,0,0,0,0,0,19,190,2,0,0,0
Russell Shepard,9,27.00,0,0,0,0,0,0,0,0,0,0,10,188,2,0,0,0
Bruce Ellington,6,25.00,1,0,0,0,0,0,1,2,0,0,31,224,1,0,0,0
James Washington,7,25.00,0,0,0,0,0,0,0,0,0,0,16,217,1,0,0,0
Travis Benjamin,8,24.00,0,0,0,0,0,0,7,41,0,0,12,186,1,0,0,0
Martavis Bryant,7,24.00,0,0,0,0,0,0,3,23,0,0,19,266,0,0,1,0
Cody Latimer,9,24.00,0,0,0,0,0,0,0,0,0,0,11,190,1,0,0,0
Trent Sherfield,9,24.00,0,0,0,0,0,0,0,0,0,0,19,210,1,0,0,0
Ryan Switzer,7,24.00,0,0,0,0,0,0,6,21,0,0,36,253,1,0,0,0
Trent Taylor,11,24.00,0,0,0,0,0,0,0,0,0,0,26,215,1,1,0,0
Bennie Fowler,11,23.00,0,0,0,0,0,0,0,0,0,0,16,199,1,0,0,0
Brandon LaFell,7,23.00,0,0,0,0,0,0,0,0,0,0,12,135,2,0,0,0
Cody Core,9,22.00,0,0,0,0,0,0,0,0,0,0,13,160,1,1,0,0
Justin Hardy,8,22.00,0,0,0,0,0,0,0,0,0,0,14,133,2,0,0,0
Austin Carr,6,20.00,0,0,0,0,0,0,0,0,0,0,9,97,2,0,0,0
Chad Williams,9,20.00,0,0,0,0,0,0,1,9,0,0,17,171,1,0,0,0
Marcell Ateman,7,19.00,0,0,0,0,0,0,0,0,0,0,15,154,1,0,0,0
DeAndre Carter,10,19.00,0,0,0,0,0,0,1,7,0,0,22,216,0,0,1,0
Marvin Hall,8,19.00,0,0,0,0,0,0,2,0,0,0,10,149,1,0,0,0
Chris Moore,10,19.00,0,0,0,0,0,0,5,17,0,0,19,196,1,0,0,0
Brandon Marshall,9,18.00,0,0,0,0,0,0,0,0,0,0,11,136,1,0,0,0
Leonte Carroo,11,16.00,0,0,0,0,0,0,1,14,0,0,2,94,1,0,0,0
Richie James,11,16.00,0,0,0,0,0,0,0,0,0,0,9,130,1,0,1,0
Cameron Meredith,6,16.00,0,0,0,0,0,0,0,0,0,0,9,114,1,0,1,0
Josh Bellamy,5,15.00,0,0,0,0,0,0,0,0,0,0,14,117,1,1,0,0
Marcus Johnson,9,15.00,0,0,0,0,0,0,1,-2,0,0,6,102,1,0,0,0
D.J. Chark,9,14.00,0,0,0,0,0,0,0,0,0,0,14,174,0,0,1,0
Michael Floyd,4,14.00,0,0,0,0,0,0,0,0,0,0,10,100,1,1,0,0
Jake Kumerow,7,14.00,0,0,0,0,0,0,0,0,0,0,8,103,1,0,0,0
Deontay Burnett,8,13.00,0,0,0,0,0,0,0,0,0,0,10,143,0,0,0,0
Alex Erickson,9,13.00,0,0,0,0,0,0,3,22,0,0,20,167,0,0,1,0
Damion Ratley,11,13.00,0,0,0,0,0,0,0,0,0,0,13,144,0,0,0,0
Vyncint Smith,10,13.00,0,0,0,0,0,0,0,0,0,0,5,91,1,0,0,0
Deonte Thompson,11,13.00,0,0,0,0,0,0,0,0,0,0,17,161,0,0,0,0
Andre Holmes,10,12.00,0,0,0,0,0,0,0,0,0,0,13,162,0,0,0,0
Andy Jones,6,12.00,0,0,0,0,0,0,0,0,0,0,11,80,1,0,0,0
Trey Quinn,4,12.00,0,0,0,0,0,0,1,0,0,0,9,75,1,0,0,0
Andre Roberts,11,12.00,0,0,0,0,0,0,2,20,0,0,10,79,1,0,1,0
Brice Butler,11,11.00,0,0,0,0,0,0,0,0,0,0,6,60,1,0,0,0
Brandon Powell,6,11.00,0,0,0,0,0,0,1,4,0,0,11,129,0,0,0,0
Tommylee Lewis,6,10.00,0,0,0,0,0,0,2,10,0,0,3,60,1,0,1,0
Eli Rogers,7,9.00,0,0,0,0,0,0,1,-4,0,0,12,79,0,1,0,0
De'Anthony Thomas,12,8.00,0,0,0,0,0,0,1,6,0,0,3,29,1,0,0,0
Kevin White,5,8.00,0,0,0,0,0,0,0,0,0,0,4,92,0,0,0,0
Cameron Batson,8,6.00,0,0,0,0,0,0,1,1,0,0,8,82,0,0,0,0
Darius Jennings,8,6.00,1,1,21,0,0,0,1,2,0,0,11,101,0,0,0,0
Derrick Willies,11,6.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
Corey Coleman,11,5.00,0,0,0,0,0,0,1,5,0,0,5,71,0,0,0,0
Kamar Aiken,9,4.00,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0
Russell Gage,8,4.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
Shelton Gibson,9,4.00,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0
J.J. Nelson,9,4.00,0,0,0,0,0,0,4,0,0,0,7,64,0,0,0,0
Chad Beebe,10,3.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
Noah Brown,8,3.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
River Cracraft,10,3.00,0,0,0,0,0,0,0,0,0,0,1,44,0,0,1,0
Jawill Davis,9,3.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Rashad Greene,9,3.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,1,0
Dwayne Harris,9,3.00,0,0,0,0,0,0,2,12,0,0,6,40,0,0,0,0
Jalen Tolliver,9,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
Jesus Wilson,5,3.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
Javon Wims,5,3.00,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
Gehrig Dieter,12,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Charone Peake,11,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Auden Tate,9,2.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Brandon Zylstra,10,2.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Jamal Agnew,6,1.00,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0
Victor Bolden,11,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Sammie Coates,11,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Khadarel Hodge,12,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Justin Hunter,7,1.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
Josh Malone,9,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Brian Quick,4,1.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Malik Turner,7,1.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Tim White,10,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Nick Williams,12,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Terrance Williams,8,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Damiere Byrd,4,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Jehu Chesson,12,0.00,0,0,0,0,0,0,1,-4,0,0,1,7,0,0,0,0
Keon Hatcher,7,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Darrius Heyward-Bey,7,0.00,0,0,0,0,0,0,1,-7,0,0,1,9,0,0,0,0
Marcus Kemp,12,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Jeremy Kerley,11,0.00,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
Darvin Kidsy,4,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Allen Lazard,9,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Rishard Matthews,11,0.00,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0
Ray Ray McCloud,11,0.00,0,0,0,0,0,0,2,4,0,0,5,36,0,0,1,0
J'Mon Moore,7,0.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,1,0
Cam Phillips,11,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Rod Streater,11,0.00,0,0,0,0,0,0,1,-11,0,0,0,0,0,0,0,0
Justin Watson,5,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Kaelin Clay,9,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J.J. Jones,11,-1.00,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0
Riley McCarron,11,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JoJo Natson,11,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
