
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Jordan Cameron,5,50.00,0,0,0,0,0,0,0,0,0,0,35,386,3,0,0,0
Clive Walford,6,46.00,0,0,0,0,0,0,0,0,0,0,28,329,3,0,0,0
Scott Chandler,8,45.00,0,0,0,0,0,0,0,0,0,0,23,259,4,0,0,0
Vance McDonald,10,45.00,0,0,0,0,0,0,0,0,0,0,30,326,3,0,0,0
Darren Fells,9,44.00,0,0,0,0,0,0,0,0,0,0,21,311,3,0,0,0
Jared Cook,6,42.00,0,0,0,0,0,0,0,0,0,0,39,481,0,1,1,0
Cameron Brate,6,41.00,0,0,0,0,0,0,0,0,0,0,23,288,3,0,0,0
Anthony Fasano,4,36.00,0,0,0,0,0,0,0,0,0,0,26,289,2,0,0,0
Vernon Davis,7,35.00,0,0,0,0,0,0,0,0,0,0,38,395,0,0,0,0
Garrett Celek,10,33.00,0,0,0,0,0,0,0,0,0,0,19,186,3,0,0,0
Ryan Griffin,9,33.00,0,0,0,0,0,0,0,0,0,0,20,251,2,0,0,0
Lance Kendricks,6,31.00,0,0,0,0,0,0,0,0,0,0,25,245,2,0,0,0
Larry Donnell,11,30.00,0,0,0,0,0,0,0,0,0,0,29,223,2,0,0,0
Mychal Rivera,6,29.00,0,0,0,0,0,0,0,0,0,0,32,280,1,0,0,0
Maxx Williams,9,29.00,0,0,0,0,0,0,0,0,0,0,32,268,1,0,0,0
Ed Dickson,5,26.00,0,0,0,0,0,0,0,0,0,0,17,121,2,0,0,1
Jermaine Gresham,9,22.00,0,0,0,0,0,0,0,0,0,0,18,223,1,0,0,0
Michael Hoomanawanui,11,22.00,0,0,0,0,0,0,1,0,0,0,11,76,3,0,1,0
Luke Willson,9,22.00,0,0,0,0,0,0,0,0,0,0,17,213,1,0,0,0
Josh Hill,11,21.00,0,0,0,0,0,0,0,0,0,0,16,120,2,0,0,0
Clay Harbor,8,20.00,0,0,0,0,0,0,0,0,0,0,14,149,1,1,0,0
Craig Stevens,4,20.00,0,0,0,0,0,0,0,0,0,0,12,121,2,0,0,0
Virgil Green,7,19.00,0,0,0,0,0,0,0,0,0,0,12,173,1,0,0,0
Tyler Kroft,7,17.00,0,0,0,0,0,0,0,0,0,0,11,129,1,0,0,0
Marcedes Lewis,8,17.00,0,0,0,0,0,0,0,0,0,0,16,226,0,0,0,0
Timothy Wright,9,17.00,0,0,0,0,0,0,0,0,0,0,9,77,2,0,0,0
Rhett Ellison,5,16.00,0,0,0,0,0,0,0,0,0,0,11,124,1,0,0,0
C.J. Fiedorowicz,9,16.00,0,0,0,0,0,0,0,0,0,0,17,167,1,0,1,0
Blake Bell,10,15.00,0,0,0,0,0,0,0,0,0,0,15,186,0,0,0,0
Jake Stoneburner,5,15.00,0,0,0,0,0,0,0,0,0,0,5,47,2,0,0,0
Nick Boyle,9,14.00,0,0,0,0,0,0,0,0,0,0,18,153,0,1,0,0
Derek Carrier,8,14.00,0,0,0,0,0,0,0,0,0,0,17,141,1,0,0,0
Troy Niklas,9,14.00,0,0,0,0,0,0,0,0,0,0,4,33,2,0,0,0
Dwayne Allen,10,13.00,0,0,0,0,0,0,1,1,0,0,16,109,1,0,0,0
Justin Perillo,7,13.00,0,0,0,0,0,0,0,0,0,0,11,102,1,0,0,0
Dion Sims,5,13.00,0,0,0,0,0,0,0,0,0,0,18,127,1,0,1,0
Chase Coffman,9,12.00,0,0,0,0,0,0,0,0,0,0,8,71,1,0,0,0
Chris Gragg,8,12.00,0,0,0,0,0,0,0,0,0,0,12,150,0,0,0,0
Jesse James,11,12.00,0,0,0,0,0,0,0,0,0,0,8,56,1,1,0,0
Demetrius Harris,9,11.00,0,0,0,0,0,0,0,0,0,0,7,74,1,0,0,0
Cooper Helfet,9,11.00,0,0,0,0,0,0,0,0,0,0,13,130,0,0,0,0
Tony Moeaki,10,11.00,0,0,0,0,0,0,0,0,0,0,3,58,1,0,0,0
Jack Doyle,10,10.00,0,0,0,0,0,0,0,0,0,0,12,72,1,0,0,0
Gavin Escobar,6,10.00,0,0,0,0,0,0,0,0,0,0,8,64,1,0,1,0
Brandon Myers,6,10.00,0,0,0,0,0,0,0,0,0,0,12,127,0,0,0,0
Brandon Pettigrew,9,10.00,0,0,0,0,0,0,0,0,0,0,7,67,1,0,0,0
John Phillips,10,10.00,0,0,0,0,0,0,0,0,0,0,10,69,1,0,0,0
Luke Stocker,6,10.00,0,0,0,0,0,0,0,0,0,0,9,61,1,0,0,0
Lee Smith,6,9.00,0,0,0,0,0,0,0,0,0,0,12,70,1,0,0,0
James O'Shaughnessy,9,7.00,0,0,0,0,0,0,0,0,0,0,6,87,0,0,0,0
Jeff Cumberland,5,6.00,0,0,0,0,0,0,0,0,0,0,5,77,0,0,0,0
Kellen Davis,5,6.00,0,0,0,0,0,0,0,0,0,0,3,18,1,0,0,0
Garrett Graham,9,6.00,0,0,0,0,0,0,0,0,0,0,4,30,1,0,0,0
Daniel Brown,9,5.00,0,0,0,0,0,0,0,0,0,0,6,64,0,0,0,0
Daniel Fells,11,5.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
James Hanna,6,5.00,0,0,0,0,0,0,0,0,0,0,9,79,0,0,0,0
Ryan Hewitt,7,5.00,0,0,0,0,0,0,0,0,0,0,8,99,0,0,0,0
MyCole Pruitt,5,5.00,0,0,0,0,0,0,0,0,0,0,10,89,0,0,0,0
Trey Burton,8,4.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Jerome Cunningham,11,4.00,0,0,0,0,0,0,0,0,0,0,8,59,0,0,0,0
Jim Dray,11,4.00,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0
Nick O'Leary,8,3.00,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0
Levine Toilolo,10,3.00,0,0,0,0,0,0,0,0,0,0,7,44,0,1,0,0
Matt LaCosse,11,2.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
Andrew Quarless,7,2.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Cory Harkey,6,1.00,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0
Rob Housler,7,1.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Scott Simonson,6,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Phillip Supernaw,4,1.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,1,0
Darren Waller,9,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Michael Williams,4,1.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
E.J. Bibbs,11,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Asante Cleveland,10,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MarQueis Gray,8,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Nic Jacobs,8,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Khari Lee,7,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Brian Leonhardt,10,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Matthew Mulligan,8,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Brian Parker,9,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Matt Spaeth,11,0.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Geoff Swaim,6,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C.J. Uzomah,7,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
