
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Edwin Baker,10,32.00,0,0,0,0,0,0,43,171,2,0,8,57,0,0,0,0
Benny Cunningham,11,32.00,0,0,0,0,0,0,47,261,1,1,6,59,0,0,1,0
Darrel Young,5,32.00,0,0,0,0,0,0,12,41,3,0,4,71,1,0,0,0
Ahmad Bradshaw,8,31.00,0,0,0,0,0,0,41,186,2,0,7,42,0,0,0,0
Chris Polk,12,31.00,0,0,0,0,0,0,11,98,3,0,4,61,0,0,0,0
Joseph Randle,11,30.00,0,0,0,0,0,0,54,164,2,0,8,61,0,0,0,0
Fozzy Whittaker,10,30.00,0,0,0,0,0,0,28,79,0,0,21,155,2,0,0,0
Brian Leonard,5,27.00,0,0,0,0,0,0,47,182,0,0,29,179,0,0,0,0
Daryl Richardson,11,25.00,0,0,0,0,0,0,69,215,0,0,14,121,0,0,0,0
Antone Smith,6,24.00,0,0,0,0,0,0,5,145,2,0,2,10,0,0,0,0
Robert Turbin,12,24.00,0,0,0,0,0,0,77,264,0,0,8,60,0,0,1,0
Khiry Robinson,7,23.00,0,0,0,0,0,0,54,224,1,0,0,0,0,0,0,0
Ronnie Brown,8,22.00,0,0,0,0,0,0,45,157,1,0,8,60,0,0,0,0
Jackie Battle,8,20.00,0,0,0,0,0,0,36,142,1,0,4,36,0,0,0,0
Bruce Miller,9,20.00,0,0,0,0,0,0,7,13,0,0,25,243,0,0,0,0
Da'Rel Scott,9,20.00,0,0,0,0,0,0,20,73,0,0,11,102,1,0,0,0
Jonathan Grimes,8,19.00,0,0,0,0,0,0,21,73,1,0,6,76,0,0,1,0
Jonathan Stewart,4,19.00,0,0,0,0,0,0,48,180,0,0,7,44,0,0,0,0
Frank Summers,12,19.00,0,0,0,0,0,0,12,46,1,0,7,79,1,0,0,0
Dennis Johnson,10,18.00,0,0,0,0,0,0,49,183,0,0,8,46,0,0,0,0
Anthony Dixon,9,17.00,0,0,0,0,0,0,28,56,2,0,3,30,0,0,0,0
Johnathan Franklin,4,17.00,0,0,0,0,0,0,19,107,1,0,4,30,0,0,1,0
Lance Dunbar,11,16.00,0,0,0,0,0,0,30,150,0,0,7,59,0,0,1,0
Jonathan Dwyer,5,16.00,0,0,0,0,0,0,49,197,0,0,8,64,0,0,0,0
Anthony Sherman,10,16.00,0,0,0,0,0,0,2,3,0,0,18,155,1,0,1,0
Stanley Havili,8,15.00,0,0,0,0,0,0,7,7,0,0,18,128,1,0,0,0
Felix Jones,5,15.00,0,0,0,0,0,0,48,184,0,0,9,63,0,0,1,0
Marcus Thigpen,6,15.00,0,0,0,0,0,0,6,18,0,0,8,97,1,0,0,0
David Wilson,9,15.00,0,0,0,0,0,0,44,146,1,0,2,8,0,0,2,0
Alfonso Smith,9,14.00,0,0,0,0,0,0,18,54,1,0,10,68,0,0,1,0
Tashard Choice,8,12.00,0,0,0,0,0,0,46,170,0,0,5,15,0,0,0,0
James Develin,10,11.00,0,0,0,0,0,0,4,10,1,0,4,62,0,0,0,0
John Kuhn,4,11.00,0,0,0,0,0,0,10,38,1,0,13,81,0,0,1,0
Stepfan Taylor,9,11.00,0,0,0,0,0,0,36,115,0,0,8,71,0,0,0,0
Vonta Leach,8,10.00,0,0,0,0,0,0,11,23,0,0,11,47,1,0,0,0
Isaiah Pead,11,10.00,0,0,0,0,0,0,7,21,0,0,11,78,0,1,0,0
Tommy Bohanon,10,9.00,0,0,0,0,0,0,17,62,0,0,11,69,0,0,0,0
Derrick Coleman,12,9.00,0,0,0,0,0,0,2,3,0,0,8,62,1,0,0,0
Jed Collins,7,9.00,0,0,0,0,0,0,15,45,1,0,14,54,0,0,0,0
Dan Herron,12,8.00,0,0,0,0,0,0,5,33,0,0,1,57,0,0,0,0
Theo Riddick,9,7.00,0,0,0,0,0,0,9,25,1,0,4,26,0,0,0,0
Phillip Tanner,11,7.00,0,0,0,0,0,0,9,12,1,0,3,33,0,0,0,0
Vick Ballard,8,6.00,0,0,0,0,0,0,13,63,0,0,1,-5,0,0,0,0
Travaris Cadet,7,6.00,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0
Justin Forsett,9,6.00,0,0,0,0,0,0,6,31,0,0,15,82,0,0,0,0
Mike Goodson,10,6.00,0,0,0,0,0,0,7,61,0,0,2,19,0,0,0,0
LaMichael James,9,6.00,0,0,0,0,0,0,12,59,0,0,2,16,0,0,0,0
David Johnson,5,6.00,0,0,0,0,0,0,0,0,0,0,4,70,0,0,0,0
Will Johnson,5,6.00,0,0,0,0,0,0,0,0,0,0,8,41,1,0,0,0
Christine Michael,12,6.00,0,0,0,0,0,0,18,79,0,0,0,0,0,0,0,0
Jeremy Stewart,7,6.00,0,0,0,0,0,0,2,2,1,0,2,6,0,0,0,0
Tony Fiammetta,8,5.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
Taiwan Jones,7,5.00,0,0,0,0,0,0,5,23,0,0,2,55,0,0,1,0
Deji Karim,8,5.00,0,0,0,0,0,0,12,51,0,0,1,-1,0,0,0,0
Jamize Olawale,7,5.00,0,0,0,0,0,0,3,6,0,0,7,63,0,0,0,0
Bear Pascoe,9,5.00,0,0,0,0,0,0,1,2,0,0,12,81,0,0,0,0
Michael Cox,9,4.00,0,0,0,0,0,0,22,43,0,0,3,12,0,0,0,0
C.J. Anderson,9,3.00,0,0,0,0,0,0,7,38,0,0,0,0,0,0,0,0
Alexander Green,4,3.00,0,0,0,0,0,0,11,35,0,0,2,8,0,0,0,0
Michael Hill,5,3.00,0,0,0,0,0,0,9,23,0,0,2,23,0,0,0,0
Erik Lorig,5,3.00,0,0,0,0,0,0,0,0,0,0,11,47,0,0,0,0
James Casey,12,2.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
John Conner,12,2.00,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0
Jeff Demps,5,2.00,0,0,0,0,0,0,1,14,0,0,3,21,0,0,0,0
Dorin Dickerson,12,2.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Patrick DiMarco,6,2.00,0,0,0,0,0,0,0,0,0,0,8,49,0,0,0,0
Bradie Ewing,6,2.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Jerome Felton,5,2.00,0,0,0,0,0,0,0,0,0,0,6,37,0,0,0,0
Mike Gillislee,6,2.00,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0
Collin Mooney,8,2.00,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0
Denard Robinson,9,2.00,1,0,0,0,0,0,20,66,0,0,0,0,0,0,2,0
Michael Robinson,12,2.00,0,0,0,0,0,0,1,0,0,0,2,27,0,0,0,0
LaRod Stephens-Howling,5,2.00,0,0,0,0,0,0,6,19,0,0,2,11,0,0,0,0
Joe Banyard,5,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Ray Graham,8,1.00,0,0,0,0,0,0,4,8,0,0,1,12,0,0,0,0
Cyrus Gray,10,1.00,0,0,0,0,0,0,9,24,0,0,7,46,0,0,0,0
Greg Jones,8,1.00,0,0,0,0,0,0,2,2,0,0,5,34,0,0,0,0
Le'Ron McClain,8,1.00,0,0,0,0,0,0,11,32,0,0,2,-7,0,0,0,0
Cedric Peerman,12,1.00,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0
Bernard Scott,8,1.00,0,0,0,0,0,0,4,14,0,0,2,10,0,0,0,0
Will Ta'ufo'ou,9,1.00,0,0,0,0,0,0,1,1,0,0,10,40,0,0,0,0
Spencer Ware,12,1.00,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
Kenjon Barner,4,0.00,0,0,0,0,0,0,6,7,0,0,2,7,0,0,0,0
Shaun Draughn,8,0.00,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
Robert Hughes,8,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Henry Hynoski,9,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Mikel Leshoure,9,0.00,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
Zach Line,5,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Isaac Redman,5,0.00,0,0,0,0,0,0,10,12,0,0,4,14,0,0,0,0
Evan Royster,5,0.00,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0
Armond Smith,4,0.00,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0
Josh Vaughan,6,0.00,0,0,0,0,0,0,1,1,0,0,1,-5,0,0,0,0
Leon Washington,8,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Ronnie Wingo,6,0.00,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,0
Cierre Wood,8,0.00,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0
Tyler Clutts,11,-1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0
Darius Reynaud,10,-1.00,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0
