
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Phillip Dorsett,10,23.00,0,0,0,0,0,0,3,17,0,0,18,225,1,0,1,0
Marqise Lee,8,23.00,0,0,0,0,0,0,5,38,0,0,15,191,1,0,0,0
Stedman Bailey,6,22.00,0,0,0,0,0,0,0,0,0,0,12,182,1,0,0,0
Chris Conley,9,22.00,0,0,0,0,0,0,0,0,0,0,17,199,1,0,0,0
Greg Jennings,5,22.00,0,0,0,0,0,0,0,0,0,0,19,208,1,0,0,0
Rashad Ross,8,22.00,0,0,0,0,0,0,0,0,0,0,8,184,1,0,0,0
Taylor Gabriel,11,21.00,0,0,0,0,0,0,0,0,0,0,28,241,0,1,1,0
Griff Whalen,10,21.00,0,0,0,0,0,0,0,0,0,0,19,205,1,0,2,0
Adam Thielen,5,19.00,0,0,0,0,0,0,4,89,0,0,12,144,0,0,0,0
Chris Matthews,9,18.00,0,0,0,0,0,0,0,0,0,0,13,151,1,0,0,0
Louis Murphy,6,18.00,0,0,0,0,0,0,0,0,0,0,10,198,0,0,0,0
Jaron Brown,9,17.00,0,0,0,0,0,0,0,0,0,0,11,144,1,0,0,0
Bennie Fowler,7,17.00,0,0,0,0,0,0,0,0,0,0,16,203,0,0,0,0
Rashad Greene,8,17.00,0,0,0,0,0,0,0,0,0,0,19,93,2,0,0,0
Andre Caldwell,7,16.00,0,0,0,0,0,0,1,3,0,0,10,72,2,0,0,0
Donteea Dye,6,16.00,0,0,0,0,0,0,0,0,0,0,11,132,1,0,0,0
Javontee Herndon,10,16.00,0,0,0,0,0,0,1,13,0,0,24,195,0,0,1,0
T.J. Jones,9,16.00,0,0,0,0,0,0,1,-3,0,0,10,132,1,0,1,0
Justin Hardy,10,15.00,0,0,0,0,0,0,0,0,0,0,21,194,0,0,0,0
Jordan Norwood,7,15.00,0,0,0,0,0,0,0,0,0,0,22,207,0,0,0,0
Kenbrell Thompkins,5,15.00,0,0,0,0,0,0,0,0,0,0,17,165,0,0,0,0
Tyrell Williams,10,15.00,0,0,0,0,0,0,0,0,0,0,2,90,1,0,0,0
Devin Smith,5,14.00,0,0,0,0,0,0,0,0,0,0,9,115,1,0,1,0
Marlon Moore,11,13.00,0,0,0,0,0,0,0,0,0,0,7,81,1,0,0,0
Devin Street,6,13.00,0,0,0,0,0,0,0,0,0,0,7,114,1,0,1,0
Ricardo Lockette,9,12.00,0,0,0,0,0,0,0,0,0,0,4,69,1,0,0,0
Myles White,11,12.00,0,0,0,0,0,0,0,0,0,0,7,88,1,0,0,0
Marcus Easley,8,11.00,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0
Bruce Ellington,10,11.00,0,0,0,0,0,0,1,7,0,0,13,153,0,0,1,0
Cody Latimer,7,11.00,0,0,0,0,0,0,2,1,0,0,6,59,1,0,0,0
Jerome Simpson,10,11.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
Brandon Tate,7,11.00,0,0,0,0,0,0,0,0,0,0,2,59,1,0,0,0
Aaron Dobson,4,10.00,0,0,0,0,0,0,0,0,0,0,13,141,0,0,0,0
Darius Jennings,11,10.00,0,0,0,0,0,0,0,0,0,0,14,117,0,0,0,0
Charles Johnson,5,10.00,0,0,0,0,0,0,0,0,0,0,9,127,0,0,0,0
Keith Mumphery,9,10.00,0,0,0,0,0,0,0,0,0,0,14,129,0,0,0,0
Andre Roberts,8,10.00,0,0,0,0,0,0,0,0,0,0,11,135,0,0,0,0
Jared Abbrederis,7,9.00,0,0,0,0,0,0,0,0,0,0,9,111,0,0,0,0
Jason Avant,9,9.00,0,0,0,0,0,0,0,0,0,0,15,119,0,0,0,0
Brenton Bersin,5,9.00,0,0,0,0,0,0,0,0,0,0,9,119,0,0,1,0
Cameron Meredith,7,9.00,0,0,0,0,0,0,0,0,0,0,11,120,0,0,0,0
Michael Campanaro,9,8.00,0,0,0,0,0,0,2,17,1,0,5,35,0,0,0,0
Wes Welker,6,8.00,0,0,0,0,0,0,0,0,0,0,13,102,0,0,0,0
Lucky Whitehead,6,8.00,0,0,0,0,0,0,10,107,0,0,6,16,0,0,1,0
Marlon Brown,9,7.00,0,0,0,0,0,0,0,0,0,0,14,112,0,0,0,0
Jeff Janis,7,7.00,0,0,0,0,0,0,0,0,0,0,2,79,0,0,0,0
Chris Owusu,5,7.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
Brian Quick,6,7.00,0,0,0,0,0,0,0,0,0,0,10,102,0,0,0,0
Russell Shepard,6,7.00,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0
Deonte Thompson,7,7.00,0,0,0,0,0,0,0,0,0,0,2,81,0,0,0,0
Bradley Marquez,6,6.00,0,0,0,0,0,0,0,0,0,0,13,88,0,0,0,0
Tre McBride,4,6.00,0,0,0,0,0,0,1,8,0,0,2,8,1,0,0,0
Dwayne Bowe,9,5.00,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0
Corey Fuller,9,5.00,0,0,0,0,0,0,0,0,0,0,4,76,0,0,1,0
Terrelle Pryor,9,4.00,0,0,0,0,0,0,1,-1,0,0,1,42,0,0,0,0
Paul Richardson,9,4.00,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0
Jeremy Ross,6,4.00,0,0,0,0,0,0,1,2,0,0,9,88,0,0,3,0
Greg Salas,8,4.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Hakeem Nicks,11,3.00,0,0,0,0,0,0,0,0,0,0,7,54,0,0,0,0
Preston Parker,11,3.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
Kevin Smith,9,3.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
Vincent Brown,10,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Marquise Goodwin,8,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
T.J. Graham,5,2.00,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0
Andrew Turzilli,10,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Mario Alford,7,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
Sammie Coates,11,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Geremy Davis,11,1.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
Tyler Murphy,11,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Eric Weems,10,1.00,0,0,0,0,0,0,1,4,0,0,1,11,0,0,0,0
DeAndrew White,10,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Chandler Worthy,9,1.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
Seyi Ajirotutu,8,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Ben Edwards,11,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Brittan Golden,9,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Damaris Johnson,4,0.00,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
Jonathan Krause,8,0.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Rod Streater,6,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Tony Washington,8,0.00,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
Kasen Williams,9,0.00,0,0,0,0,0,0,1,5,0,0,1,8,0,0,0,0
Frankie Hammond,9,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chris Harper,4,-1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0
Jacoby Jones,11,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Denarius Moore,7,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
