
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Dennis Pitta,8,21.00,0,0,0,0,0,0,0,0,0,0,20,169,1,0,0,0
Gary Barnidge,10,20.00,0,0,0,0,0,0,0,0,0,0,13,127,2,0,0,0
Cory Harkey,11,19.00,0,0,0,0,0,0,0,0,0,0,13,113,2,0,0,0
Jacob Tamme,9,19.00,0,0,0,0,0,0,0,0,0,0,20,184,1,0,0,0
Jake Ballard,10,17.00,0,0,0,0,0,0,0,0,0,0,7,75,2,0,0,0
Brandon Bostick,4,16.00,0,0,0,0,0,0,0,0,0,0,7,120,1,0,0,0
Michael Hoomanawanui,10,16.00,0,0,0,0,0,0,0,0,0,0,12,136,1,0,0,0
Levine Toilolo,6,14.00,0,0,0,0,0,0,0,0,0,0,11,55,2,0,0,0
Chase Ford,5,12.00,0,0,0,0,0,0,0,0,0,0,11,133,0,0,0,0
Danny Noble,5,12.00,0,0,0,0,0,0,0,0,0,0,2,63,1,0,0,0
Fred Davis,5,11.00,0,0,0,0,0,0,0,0,0,0,7,70,1,0,0,0
Rhett Ellison,5,11.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
Chris Gragg,12,10.00,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,0
Kellen Davis,12,9.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0
Dwayne Allen,8,8.00,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
Joel Dreessen,9,8.00,0,0,0,0,0,0,0,0,0,0,7,47,1,0,0,0
Josh Hill,7,8.00,0,0,0,0,0,0,1,-8,0,0,6,44,1,0,0,0
Vance McDonald,9,8.00,0,0,0,0,0,0,0,0,0,0,8,119,0,0,0,0
Tom Crabtree,5,7.00,0,0,0,0,0,0,0,0,0,0,4,21,1,0,0,0
Matthew Mulligan,10,7.00,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0
David Paulson,5,7.00,0,0,0,0,0,0,0,0,0,0,6,102,0,0,1,0
Tony Scheffler,9,7.00,0,0,0,0,0,0,0,0,0,0,7,82,0,0,0,0
Matt Spaeth,5,7.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
James Hanna,11,6.00,0,0,0,0,0,0,0,0,0,0,12,73,0,0,0,0
Nick Kasa,7,6.00,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
Jeron Mastrud,7,6.00,0,0,0,0,0,0,0,0,0,0,6,88,0,0,0,0
Dion Sims,6,6.00,0,0,0,0,0,0,0,0,0,0,6,32,1,0,0,0
Alex Smith,12,6.00,0,0,0,0,0,0,0,0,0,0,3,12,1,0,0,0
Taylor Thompson,8,6.00,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0
Lee Smith,12,5.00,0,0,0,0,0,0,0,0,0,0,5,78,0,0,0,0
Zach Sudfeld,10,5.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0
Michael Egnew,6,4.00,0,0,0,0,0,0,0,0,0,0,7,69,0,0,0,0
MarQueis Gray,9,4.00,0,0,0,0,0,0,6,43,0,0,2,8,0,0,0,0
Niles Paul,5,4.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
Nate Byham,5,3.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Garrett Celek,9,3.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
Larry Donnell,9,3.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
Dominique Jones,10,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Allen Reisner,9,3.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
Weslye Saunders,8,3.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
Kevin Brock,12,2.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Billy Bajema,8,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Virgil Green,9,1.00,0,0,0,0,0,0,0,0,0,0,9,45,0,0,0,0
John Phillips,8,1.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0
Dante Rosario,8,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Kory Sperry,9,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Ryan Taylor,4,1.00,0,0,0,0,0,0,0,0,0,0,6,30,0,0,0,0
Richie Brockel,4,0.00,0,0,0,0,0,0,1,1,0,0,1,12,0,0,1,0
Orson Charles,12,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Justice Cunningham,8,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Jack Doyle,8,0.00,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0
Richard Gordon,5,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Mike McNeill,11,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Michael Palmer,9,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Konrad Reuland,10,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Visanthe Shiancoe,8,0.00,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Craig Stevens,8,0.00,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
