
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Will Tye,8,39.00,0,0,0,0,0,0,0,0,0,0,48,395,1,0,0,0
Jared Cook,4,37.00,0,0,0,0,0,0,0,0,0,0,30,377,1,0,1,0
Ladarius Green,8,35.00,0,0,0,0,0,0,0,0,0,0,18,304,1,0,0,0
Jacob Tamme,11,35.00,0,0,0,0,0,0,0,0,0,0,22,210,3,0,0,0
Levine Toilolo,11,34.00,0,0,0,0,0,0,0,0,0,0,13,264,2,0,0,0
Erik Swoope,10,33.00,0,0,0,0,0,0,0,0,0,0,15,297,1,0,0,0
Trey Burton,4,32.00,0,0,0,0,0,0,0,0,0,0,37,327,1,0,0,0
Richard Rodgers,4,32.00,0,0,0,0,0,0,0,0,0,0,30,271,2,0,0,0
Virgil Green,11,25.00,0,0,0,0,0,0,0,0,0,0,22,237,1,0,0,0
C.J. Uzomah,9,25.00,0,0,0,0,0,0,0,0,0,0,25,234,1,0,0,0
Seth Devalve,13,21.00,0,0,0,0,0,0,0,0,0,0,10,127,2,0,0,0
Xavier Grimble,8,21.00,0,0,0,0,0,0,0,0,0,0,11,118,2,0,0,0
Marcedes Lewis,5,20.00,0,0,0,0,0,0,0,0,0,0,20,169,1,0,0,0
Mychal Rivera,10,20.00,0,0,0,0,0,0,0,0,0,0,18,192,1,0,0,0
Luke Willson,5,20.00,0,0,0,0,0,0,0,0,0,0,15,129,2,0,0,0
Josh Hill,5,19.00,0,0,0,0,0,0,0,0,0,0,15,149,1,0,0,0
Ben Koyack,5,19.00,0,0,0,0,0,0,0,0,0,0,19,161,1,0,0,0
Demetrius Harris,5,18.00,0,0,0,0,0,0,0,0,0,0,17,123,1,1,0,0
Darren Waller,8,18.00,0,0,0,0,0,0,0,0,0,0,10,85,2,0,0,0
Anthony Fasano,13,17.00,0,0,0,0,0,0,0,0,0,0,8,83,2,0,0,0
Darren Fells,9,17.00,0,0,0,0,0,0,0,0,0,0,14,154,1,0,0,0
Austin Seferian-Jenkins,11,17.00,0,0,0,0,0,0,0,0,0,0,13,154,1,0,0,0
Ed Dickson,7,16.00,0,0,0,0,0,0,0,0,0,0,10,134,1,0,0,0
Daniel Brown,9,15.00,0,0,0,0,0,0,0,0,0,0,16,124,1,0,0,0
MarQueis Gray,8,15.00,0,0,0,0,0,0,0,0,0,0,14,174,0,0,0,0
Jerell Adams,8,14.00,0,0,0,0,0,0,0,0,0,0,16,122,1,0,0,0
A.J. Derby,11,13.00,0,0,0,0,0,0,0,0,0,0,16,160,0,0,1,0
Larry Donnell,8,12.00,0,0,0,0,0,0,0,0,0,0,15,92,1,0,1,0
Jeff Heuerman,11,12.00,0,0,0,0,0,0,0,0,0,0,9,141,0,0,0,0
Stephen Anderson,9,11.00,0,0,0,0,0,0,0,0,0,0,11,93,1,0,0,0
Crockett Gillmore,8,11.00,0,0,0,0,0,0,0,0,0,0,8,71,1,0,0,0
Tyler Higbee,8,11.00,0,0,0,0,0,0,0,0,0,0,11,85,1,0,0,0
Brandon Myers,6,11.00,0,0,0,0,0,0,0,0,0,0,7,59,1,1,0,0
Jordan Cameron,8,10.00,0,0,0,0,0,0,0,0,0,0,8,60,1,0,0,0
Brent Celek,4,10.00,0,0,0,0,0,0,0,0,0,0,14,155,0,0,0,0
Dominique Jones,8,10.00,0,0,0,0,0,0,0,0,0,0,7,61,1,0,0,0
Nick O'Leary,10,10.00,0,0,0,0,0,0,0,0,0,0,9,114,0,1,0,0
John Phillips,5,10.00,0,0,0,0,0,0,0,0,0,0,10,72,1,0,0,0
Rhett Ellison,6,9.00,0,0,0,0,0,0,1,1,1,0,9,57,0,0,0,0
Joshua Perkins,11,9.00,0,0,0,0,0,0,0,0,0,0,3,42,1,0,0,0
Neal Sterling,5,9.00,0,0,0,0,0,0,0,0,0,0,12,110,0,0,0,0
Gavin Escobar,7,8.00,0,0,0,0,0,0,0,0,0,0,4,30,1,0,0,0
Blake Bell,8,7.00,0,0,0,0,0,0,0,0,0,0,4,85,0,0,0,0
Alan Cross,6,7.00,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,0
Connor Hamlett,13,7.00,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0
Matt Lengel,9,7.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0
Tyler Kroft,9,6.00,0,0,0,0,0,0,0,0,0,0,10,92,0,0,0,0
D.J. Tialavea,11,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Jace Amaro,11,5.00,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0
Ifeanyi Momah,9,5.00,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0
Phillip Supernaw,13,5.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
Geoff Swaim,7,5.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
Brandon Bostick,11,3.00,0,0,0,0,0,0,0,0,0,0,8,63,0,0,0,0
Nick Boyle,8,3.00,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,0
Brandon Williams,5,3.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
Ben Braunecker,9,2.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
Sean McGrath,11,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Niles Paul,9,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Justin Perillo,9,2.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
Lee Smith,10,2.00,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0
Nick Vannett,5,2.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
Gerald Christian,10,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Alex Ellis,13,1.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
Je'Ron Hamm,8,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Clay Harbor,10,1.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Henry Krieger Coble,11,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Chris Manhertz,7,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Logan Paulsen,9,1.00,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
Luke Stocker,6,1.00,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0
Ross Travis,5,1.00,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
Cole Wick,10,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Derek Carrier,9,0.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Ryan Hewitt,9,0.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
David Morgan,6,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Matthew Mulligan,10,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Troy Niklas,9,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
James O'Shaughnessy,5,0.00,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0
MyCole Pruitt,9,0.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Randall Telfer,13,0.00,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
